Time_ms;Pressure_Pa;Pressure_dPaPerSec;AccelX_mg;AccelY_mg;AccelZ_mg;GyroX_dps;GyroY_dps;GyroZ_dps;IMU_Moving
190570;100028.95;-13.787;-2.44;-4.88;1002.93;0.97;-0.82;0.86;0
190672;100029.88;9.038;-21.00;-8.79;1019.04;0.96;2.17;-0.23;0
190774;100031.70;17.923;-3.42;4.88;993.65;0.21;1.53;0.91;0
190876;100031.16;-5.362;-13.18;5.86;984.86;2.31;0.58;-1.76;0
190978;100030.36;-7.812;-12.21;2.93;989.75;3.10;1.04;-0.27;0
191080;100031.63;12.408;-24.41;2.93;1000.00;0.32;1.31;-0.83;0
191182;100030.05;-15.472;-12.70;6.84;1000.49;1.33;-0.82;0.32;0
191284;100030.11;0.613;-19.53;-14.65;1051.27;-1.94;2.16;-1.34;1
191386;100030.44;3.217;2.44;-4.39;1001.46;0.14;1.85;0.14;0
191488;100031.33;8.732;-14.65;8.79;996.58;0.19;-0.29;-2.23;0
191590;100031.92;5.821;-0.49;5.86;1001.95;1.33;-0.60;0.73;0
191692;100030.50;-13.940;-1.46;0.00;1009.28;1.00;-1.24;0.96;0
191794;100030.80;2.911;-11.72;-5.37;993.65;2.42;-0.20;0.05;0
191896;100031.45;6.434;-8.30;-4.88;991.70;-0.20;2.82;-0.96;0
191998;100032.58;11.029;-20.51;1.95;995.12;0.20;-1.66;0.32;0
192100;100030.63;-19.148;-19.04;2.93;1000.98;-0.30;-0.59;-1.52;0
192202;100031.91;12.561;-12.70;-1.46;1002.44;1.05;1.10;0.66;0
192304;100029.25;-26.042;-11.72;12.21;987.30;0.50;-0.26;0.64;0
192406;100030.47;11.949;-17.09;5.37;987.79;0.15;-0.95;-1.68;0
192508;100030.89;4.136;-10.25;-8.30;998.54;0.92;3.72;1.45;0
192610;100029.63;-12.408;-1.46;6.35;998.54;1.40;0.66;-1.63;0
192712;100030.50;8.578;-18.55;-6.84;1019.53;0.53;1.85;0.86;0
192814;100031.02;5.055;-9.28;-1.46;996.09;1.91;-2.37;0.53;0
192916;100030.14;-8.578;1.95;-1.46;1008.79;1.27;0.71;-0.48;0
193018;100031.38;12.102;-15.14;12.21;1001.95;0.02;-0.73;-1.31;0
193120;100031.55;1.685;-9.77;2.93;1014.16;0.04;1.34;0.95;0
193222;100030.39;-11.336;-8.79;5.86;1005.86;1.12;1.11;-1.69;0
193324;100030.22;-1.685;-8.30;2.44;1004.88;1.77;2.55;-0.54;0
193426;100031.94;16.850;-22.95;1.95;996.58;1.82;-0.87;-1.26;0
193528;100030.98;-9.344;-4.88;-3.91;988.28;0.15;-1.73;-1.21;0
193630;100031.02;0.306;-14.65;-4.88;997.07;1.22;1.96;0.45;0
193732;100031.22;1.991;0.00;5.86;1003.91;-0.70;0.48;-0.18;0
193834;100032.03;7.966;-16.11;3.42;1018.55;0.98;0.53;0.36;0
193936;100031.17;-8.425;-12.70;0.49;994.63;0.55;1.53;-0.25;0
194038;100030.31;-8.425;-11.72;9.77;981.45;0.89;2.21;-2.00;0
194140;100029.50;-7.966;-16.11;-9.28;1004.39;1.34;2.74;0.27;0
194242;100030.42;9.038;-19.53;-3.42;1002.93;2.82;-0.79;-1.56;0
194344;100030.75;3.217;-10.74;10.74;994.63;0.80;0.63;-0.99;0
194446;100028.95;-17.616;-4.88;2.93;997.07;0.68;1.50;-1.33;0
194548;100029.56;5.974;7.32;0.00;1003.91;-0.14;-1.25;-1.24;0
194650;100029.67;1.072;-8.30;-5.86;1002.93;-0.63;2.55;-1.82;0
194752;100030.53;8.425;-14.16;-2.93;1009.77;2.94;-0.21;0.32;0
194854;100029.27;-12.408;-18.07;13.18;994.14;1.15;5.11;-2.47;1
194956;100028.70;-5.515;-8.79;1.95;998.05;2.31;-0.30;-0.99;0
195058;100030.98;22.365;-18.07;11.23;1003.42;0.51;2.02;-1.95;0
195160;100029.30;-16.544;-6.84;-24.90;998.54;0.30;1.05;-0.33;0
195262;100031.13;17.923;-16.11;-3.91;995.12;1.59;1.82;-0.78;0
195364;100028.70;-23.744;-7.32;-2.93;1012.70;1.48;0.98;-1.06;0
195466;100031.06;23.131;-3.91;2.93;996.58;1.87;0.59;-0.29;0
195568;100029.55;-14.859;-17.58;16.60;1013.67;0.28;-1.20;0.63;0
195670;100030.38;8.119;-15.14;2.44;998.54;0.77;-0.34;-0.76;0
195772;100030.47;0.919;-15.14;1.46;1006.84;2.16;1.09;-0.08;0
195874;100030.64;1.685;-16.60;-14.16;996.58;1.56;-2.18;1.05;0
195976;100030.55;-0.919;-10.74;5.86;1000.49;1.27;0.17;-1.99;0
196078;100029.48;-10.417;-11.23;-14.16;1008.30;0.14;0.90;0.19;0
196180;100029.66;1.685;-15.63;-5.86;1005.86;1.79;2.98;-0.62;0
196282;100029.83;1.685;3.91;-2.93;1009.28;0.25;-1.27;-1.08;0
196384;100029.38;-4.442;-0.98;-5.86;991.21;0.20;0.31;-1.53;0
196486;100029.56;1.838;-13.67;15.63;1003.42;0.50;-0.65;-0.82;0
196588;100029.97;3.983;-19.53;0.49;997.07;-0.15;-1.06;-0.85;0
196690;100030.28;3.064;-16.11;4.39;1009.77;0.79;-0.83;0.97;0
196792;100029.72;-5.515;-9.77;-8.30;999.02;-1.18;1.35;1.86;0
196894;100029.63;-0.919;-17.58;0.49;989.26;-0.34;0.69;-0.23;0
196996;100029.67;0.460;-14.65;4.39;1003.42;1.70;0.27;0.40;0
197098;100030.41;7.200;-5.86;0.98;997.56;0.91;1.85;-1.89;0
197200;100029.31;-10.723;-9.28;2.93;1008.30;-0.29;-0.50;0.61;0
197302;100029.39;0.766;-19.53;7.32;993.65;1.79;-0.03;-0.02;0
197404;100029.11;-2.757;8.30;10.74;1012.70;0.37;1.36;-1.84;0
197506;100029.66;5.362;-7.81;15.14;996.09;0.45;-2.97;1.47;0
197608;100030.27;5.974;-9.77;2.44;1013.18;1.13;1.27;-0.93;0
197710;100029.61;-6.434;-0.49;6.35;1001.95;-0.04;3.11;1.01;0
197812;100030.53;9.038;-15.63;5.37;987.30;-0.02;-1.17;-1.36;0
197914;100030.48;-0.460;-16.60;-1.95;982.42;0.41;-0.04;1.31;0
198016;100030.47;-0.153;-6.35;-8.30;990.72;0.13;-1.59;-1.18;0
198118;100028.75;-16.850;-14.16;-11.23;974.12;-0.08;2.72;-2.40;0
198220;100028.63;-1.225;-5.37;0.00;960.94;0.11;3.19;-0.52;1
198322;100030.84;21.752;-8.79;-2.44;974.61;1.29;1.71;-1.60;0
198424;100028.95;-18.536;-5.86;4.39;958.98;-0.25;0.18;-0.49;1
198526;100028.27;-6.740;-13.18;0.98;960.94;0.57;2.89;0.56;1
198628;100028.91;6.281;-10.74;-5.37;949.71;0.71;0.82;0.37;1
198730;100029.88;9.498;-21.00;1.95;930.18;1.30;0.37;0.37;1
198832;100028.75;-11.029;0.49;-8.30;942.38;2.27;-0.31;-1.73;1
198934;100029.09;3.370;0.00;0.98;945.31;-0.51;-1.44;-2.54;1
199036;100029.22;1.225;-27.83;11.72;949.22;-0.06;-0.43;-1.48;1
199138;100030.73;14.859;-3.42;-4.88;975.10;3.05;-1.40;-0.80;0
199240;100029.50;-12.102;-25.88;-9.77;991.70;1.01;0.05;-1.28;0
199342;100030.17;6.587;-4.39;27.83;930.18;2.47;0.34;-0.96;1
199444;100030.13;-0.460;-5.86;19.04;952.15;-1.04;4.94;-0.31;1
199546;100031.20;10.570;-0.49;0.98;951.17;0.46;1.08;-1.02;1
199648;100030.84;-3.523;-17.09;-1.95;920.90;0.96;-0.26;-0.32;1
199750;100030.89;0.460;-15.63;19.04;991.21;1.23;-0.50;1.11;0
199852;100031.86;9.498;-7.32;-5.86;963.87;2.24;-2.01;-0.14;1
199954;100034.94;30.178;-28.81;-7.32;1000.98;2.41;0.59;-0.32;0
200056;100034.06;-8.578;-7.32;12.70;961.91;0.44;0.46;0.45;1
200158;100034.44;3.676;-15.63;19.04;988.28;2.51;-1.25;-1.14;0
200260;100035.34;8.885;-27.34;2.44;997.07;1.23;0.85;-0.73;0
200362;100036.97;15.931;-8.79;-6.35;999.02;1.82;-0.27;0.41;0
200464;100039.23;22.212;-16.11;17.09;1003.42;1.44;1.82;0.12;0
200566;100040.14;8.885;-12.21;0.00;1000.98;2.12;-2.40;3.06;0
200668;100040.42;2.757;-4.39;5.86;963.38;0.60;-0.51;-2.83;1
200770;100041.72;12.714;-3.91;-4.88;1008.30;0.20;2.15;-2.47;0
200872;100043.22;14.706;-6.84;-10.74;1018.07;0.82;2.02;-0.26;0
200974;100044.86;16.085;-16.60;-6.35;1016.11;0.99;-1.22;0.14;0
201076;100045.11;2.451;-9.77;-6.84;1014.16;0.47;0.60;-2.44;0
201178;100047.02;18.689;-9.28;12.70;975.10;1.92;-0.19;-1.10;0
201280;100047.16;1.379;-9.28;10.25;985.84;-0.55;0.35;-0.01;0
201382;100048.55;13.634;6.35;-7.81;999.02;-1.26;-0.73;-0.26;0
201484;100049.84;12.714;6.35;-3.91;1001.46;0.19;2.50;-1.60;0
201586;100051.64;17.616;-17.09;7.81;1008.30;0.37;2.53;-0.38;0
201688;100053.23;15.625;-19.53;8.79;1002.93;1.27;-0.14;0.92;0
201790;100053.03;-1.991;-28.81;-1.95;1017.09;0.47;0.66;0.63;0
201892;100052.81;-2.145;-13.18;5.86;973.63;0.71;-2.17;0.46;0
201994;100055.42;25.582;-1.46;-3.42;985.35;1.44;0.14;-1.91;0
202096;100056.41;9.651;-2.93;6.84;1000.00;0.05;1.62;-1.34;0
202198;100058.67;22.212;-18.07;-6.35;996.09;1.18;0.23;-1.09;0
202300;100059.88;11.795;-7.32;-0.49;1029.30;-0.69;0.96;-0.22;0
202402;100061.72;18.076;-9.77;10.25;990.23;0.04;-1.53;1.39;0
202504;100061.80;0.766;-11.23;4.39;983.89;-2.05;2.80;0.03;0
202606;100062.19;3.830;1.46;-2.93;998.05;0.81;2.04;-1.55;0
202708;100064.08;18.536;-4.88;-12.70;1032.71;0.31;-0.71;0.44;1
202810;100065.77;16.544;-15.14;-0.98;1021.48;0.98;-2.23;-1.02;0
202912;100068.06;22.518;-24.90;4.88;997.07;1.08;-0.09;0.54;0
203014;100069.02;9.344;-10.25;9.77;999.51;-0.36;-0.33;-1.03;0
203116;100071.13;20.680;-19.53;-2.93;1011.72;1.51;0.50;-1.15;0
203218;100071.58;4.442;-11.23;6.84;1004.39;1.06;0.33;-1.84;0
203320;100074.03;24.050;-12.21;3.91;986.82;2.15;0.78;-0.71;0
203422;100072.64;-13.634;-13.67;14.16;1020.51;-0.49;-1.69;-0.53;0
203524;100075.03;23.437;-7.81;9.77;1013.67;1.27;2.12;-0.94;0
203626;100076.39;13.327;5.37;0.98;1002.93;0.67;1.54;-1.69;0
203728;100079.23;27.880;-21.48;-7.32;1027.34;-0.14;0.95;-2.52;0
203830;100080.41;11.489;-4.88;-8.30;1025.39;0.75;0.77;0.97;0
203932;100081.02;5.974;-9.77;-3.91;1021.48;0.05;3.16;-0.97;0
204034;100084.48;34.007;-2.44;-8.79;1036.13;0.65;-2.17;-1.07;1
204136;100084.88;3.830;-2.44;9.28;1039.55;2.93;-0.17;1.20;1
204238;100086.81;18.995;-3.42;-14.65;1037.11;4.18;-0.56;-1.13;1
204340;100087.31;4.902;-13.67;-9.28;1030.76;1.79;1.48;0.66;1
204442;100089.06;17.157;6.35;-8.30;1041.99;1.86;2.60;0.30;1
204544;100090.95;18.536;-11.72;7.81;1049.80;0.84;2.79;-1.24;1
204646;100091.14;1.838;-7.81;8.79;1022.95;-0.54;-0.50;-1.47;0
204748;100092.66;14.859;-12.21;5.37;1053.71;0.31;0.99;0.41;1
204850;100094.00;13.174;-0.49;11.23;1049.80;0.73;1.36;-0.74;1
204952;100094.72;7.047;-1.95;13.67;1052.73;-0.75;-1.07;-0.56;1
205054;100095.78;10.417;-1.95;18.07;1051.76;1.15;-0.25;-2.24;1
205156;100095.31;-4.596;-15.14;4.39;1043.46;0.11;-0.51;-1.15;1
205258;100097.31;19.608;-15.14;-3.42;1058.59;-1.27;1.21;0.10;1
205360;100096.39;-9.038;-0.49;-8.79;1041.99;0.04;-0.67;0.28;1
205462;100096.50;1.072;-4.39;2.93;1046.88;0.25;-0.63;-2.33;1
205564;100097.02;5.055;-8.30;4.88;1048.34;1.78;3.45;0.56;1
205666;100097.06;0.460;2.44;12.21;1032.23;0.95;-0.24;-2.01;1
205768;100097.86;7.812;2.44;-4.88;1029.30;2.43;-1.45;-1.50;0
205870;100098.22;3.523;-14.65;-0.49;1033.69;-0.65;0.41;-1.52;1
205972;100098.14;-0.766;-16.11;15.14;1026.86;1.76;-1.78;0.89;0
206074;100096.73;-13.787;-25.39;5.86;1012.70;1.46;-1.25;0.73;0
206176;100097.34;5.974;2.44;-14.16;1005.86;0.20;-1.02;-0.62;0
206278;100098.42;10.570;-4.88;3.42;1002.44;0.02;-0.35;-0.14;0
206380;100097.28;-11.183;-2.44;12.70;995.12;0.15;1.92;0.74;0
206482;100097.89;5.974;-20.51;-1.95;999.51;-0.20;0.89;1.08;0
206584;100096.66;-12.102;-12.21;5.37;990.23;2.15;-1.11;-0.76;0
206686;100096.78;1.225;-6.84;-14.16;994.63;0.82;0.80;0.18;0
206788;100097.33;5.362;-11.23;21.48;980.96;2.76;3.43;0.49;0
206890;100098.36;10.110;-27.34;2.44;1005.86;-0.03;-2.62;-1.21;0
206992;100097.38;-9.651;0.49;-11.23;1006.35;1.05;0.65;1.54;0
207094;100097.42;0.460;0.49;10.74;1002.44;0.37;2.69;-0.40;0
207196;100097.67;2.451;-10.74;3.91;1010.74;1.07;1.21;-1.43;0
207298;100097.02;-6.434;-13.67;4.39;1006.84;0.08;2.43;-0.32;0
207400;100096.28;-7.200;-8.79;-8.79;994.14;0.50;-1.10;-0.75;0
207502;100097.80;14.859;-10.74;3.42;995.61;-0.40;-0.98;-1.16;0
207604;100097.66;-1.379;-7.81;-0.49;1000.00;1.17;0.21;-0.21;0
207706;100096.45;-11.795;-16.60;6.84;1014.65;1.74;0.40;-1.72;0
207808;100098.11;16.238;-10.25;11.23;1003.91;0.05;2.18;1.19;0
207910;100097.58;-5.208;-23.44;2.93;1005.86;0.98;2.37;-0.95;0
208012;100095.95;-15.931;0.49;0.98;996.58;-0.18;1.63;-0.24;0
208114;100097.27;12.868;-9.77;-1.46;1000.00;-0.89;-0.93;-1.00;0
208216;100097.72;4.442;-15.63;-0.49;997.07;-1.14;-1.69;0.19;0
208318;100098.16;4.289;-17.58;-3.91;1003.91;1.07;2.65;1.31;0
208420;100097.31;-8.272;-22.95;6.35;1000.98;-1.08;1.98;0.51;0
208522;100097.70;3.830;-21.00;21.48;1011.72;0.75;0.14;-1.47;0
208624;100098.92;11.949;-7.81;2.93;1007.32;-0.02;-0.86;-0.96;0
208726;100096.97;-19.148;-8.30;8.79;1002.93;0.10;-0.62;-0.66;0
208828;100098.23;12.408;-21.48;2.44;1007.32;0.66;0.54;-2.18;0
208930;100097.59;-6.281;-6.35;9.77;1006.35;0.50;0.61;2.46;0
209032;100097.55;-0.460;0.98;-4.88;989.75;0.11;1.05;-1.21;0
209134;100096.56;-9.651;-6.84;6.35;985.35;-0.09;1.44;1.05;0
209236;100098.11;15.165;-15.14;-8.30;986.33;-0.70;0.65;-2.15;0
209338;100097.17;-9.191;-24.90;6.84;999.02;0.92;0.67;-2.45;0
