Time_ms;Pressure_Pa;Pressure_dPaPerSec;AccelX_mg;AccelY_mg;AccelZ_mg;GyroX_dps;GyroY_dps;GyroZ_dps;IMU_Moving
106041;102125.34;2.604;-43.95;-59.08;999.02;1.42;1.28;0.32;0
106143;102124.72;-6.127;-78.12;-92.77;1025.88;-0.21;1.40;0.21;1
106245;102122.45;-22.212;-32.23;-58.11;971.19;1.04;1.11;-0.66;0
106347;102120.47;-19.455;-68.36;-66.41;1008.30;0.93;2.56;-1.08;0
106449;102119.64;-8.119;-51.27;-79.10;1000.49;0.18;0.99;-1.12;0
106551;102119.81;1.685;-47.36;-71.78;1003.42;0.24;2.35;-2.50;0
106653;102116.83;-29.259;-68.36;-70.80;1012.70;-0.50;-2.08;-0.37;0
106755;102117.31;4.749;-49.32;-59.57;1012.70;1.89;0.15;-2.20;0
106857;102115.13;-21.446;-64.45;-67.38;977.05;2.75;0.62;-1.91;0
106959;102115.02;-1.072;-61.04;-71.29;986.82;4.04;-0.15;-1.96;0
107061;102113.31;-16.697;-54.20;-81.05;1004.39;-1.76;-0.18;0.30;0
107163;102112.05;-12.408;-45.41;-61.04;956.54;1.10;0.72;0.26;1
107265;102111.06;-9.651;-59.57;-71.78;1021.48;1.74;-2.11;-1.30;0
107367;102108.17;-28.339;-41.99;-75.68;1009.77;-1.42;-0.05;-1.28;0
107469;102107.84;-3.217;-81.54;-83.50;1024.41;-1.73;-0.27;-2.02;1
107571;102106.81;-10.110;-52.73;-74.71;973.63;1.03;2.18;-1.48;0
107673;102104.59;-21.752;-52.25;-79.10;1033.20;0.92;1.22;-0.50;1
107775;102103.52;-10.570;-56.15;-72.27;979.49;3.40;0.27;-1.62;0
107877;102104.13;5.974;-62.01;-64.94;978.52;1.65;1.52;0.35;0
107979;102101.06;-30.025;-42.97;-70.80;1004.88;0.89;0.31;-0.82;0
108081;102100.39;-6.587;-46.88;-69.34;993.65;1.92;0.52;-2.29;0
108183;102099.59;-7.812;-49.32;-67.87;982.42;1.30;0.20;-1.28;0
108285;102098.45;-11.183;-45.41;-65.92;977.54;0.60;-1.61;-1.62;0
108387;102097.34;-10.876;-51.27;-85.45;1003.91;0.89;-2.02;0.31;0
108489;102095.84;-14.706;-67.87;-73.73;979.98;0.47;2.43;-1.45;0
108591;102093.75;-20.527;-54.69;-56.15;987.79;-0.80;1.01;-1.78;0
108693;102093.44;-3.064;-62.99;-70.80;953.61;-0.81;0.95;-1.92;1
108795;102092.83;-5.974;-59.08;-74.22;964.36;0.53;1.38;0.69;1
108897;102090.73;-20.527;-54.69;-58.11;937.01;1.87;1.08;-3.03;1
108999;102091.25;5.055;-44.92;-69.82;943.85;1.07;-1.62;-0.79;1
109101;102089.94;-12.868;-58.59;-61.52;945.80;0.93;2.33;1.27;1
109203;102088.52;-13.940;-44.43;-56.64;930.66;-1.66;1.22;0.95;1
109305;102086.39;-20.833;-50.78;-76.17;970.70;1.40;2.84;0.53;0
109407;102085.39;-9.804;-49.32;-77.64;939.94;2.26;-1.47;-0.66;1
109509;102085.92;5.208;-58.59;-85.45;954.59;0.21;-0.56;0.65;1
109611;102084.77;-11.336;-47.85;-61.52;965.33;0.81;2.35;-2.32;1
109713;102083.94;-8.119;-67.87;-69.82;969.73;0.16;-0.66;-0.73;0
109815;102085.00;10.417;-57.13;-76.17;938.48;1.69;0.08;-0.18;1
109917;102083.06;-18.995;-60.06;-76.17;957.52;0.89;2.79;-0.69;1
110019;102082.73;-3.217;-50.29;-76.66;949.22;0.95;0.35;-0.30;1
110121;102082.48;-2.451;-54.69;-74.22;948.73;2.44;-0.78;0.41;1
110223;102081.27;-11.949;-45.90;-74.71;934.08;0.56;0.98;-0.26;1
110325;102081.09;-1.685;-55.66;-59.08;935.55;2.18;-1.38;-0.22;1
110427;102081.70;5.974;-50.78;-61.52;967.29;0.74;-0.02;-3.08;0
110529;102081.08;-6.127;-64.45;-72.75;976.56;1.46;1.84;0.38;0
110631;102080.77;-3.064;-64.45;-70.80;964.84;0.87;1.82;0.51;1
110733;102081.53;7.506;-53.71;-78.61;966.80;1.15;0.14;-1.02;0
110835;102080.36;-11.489;-61.52;-66.89;997.56;-0.67;2.11;-1.20;0
110937;102080.78;4.136;-56.15;-69.34;993.16;0.05;-0.66;-0.31;0
111039;102081.88;10.723;-53.22;-76.66;1000.49;1.04;-0.63;-0.94;0
111141;102082.88;9.804;-54.20;-71.78;1003.42;1.65;-0.46;-1.06;0
111243;102082.59;-2.757;-57.13;-80.57;1002.44;-0.11;-0.11;-1.53;0
111345;102082.88;2.757;-48.34;-61.04;1004.39;0.46;0.52;-0.51;0
111447;102082.06;-7.966;-58.11;-78.12;993.16;1.93;-0.34;0.12;0
111549;102082.41;3.370;-55.18;-77.64;1000.98;-0.65;0.72;0.78;0
111651;102082.14;-2.604;-62.50;-73.24;972.17;-0.24;-1.03;0.22;0
111753;102082.30;1.532;-48.83;-55.66;970.70;-0.64;1.10;0.23;0
111855;102081.75;-5.362;-50.78;-74.71;996.58;-2.47;0.58;-2.69;0
111957;102082.13;3.676;-57.62;-71.78;987.30;0.17;0.74;-3.02;0
112059;102081.69;-4.289;-55.18;-66.41;1008.79;2.04;-0.02;-0.44;0
112161;102081.95;2.604;-67.87;-63.96;1008.30;-0.04;0.47;-0.84;0
112263;102081.86;-0.919;-65.43;-66.41;991.70;0.60;0.55;0.96;0
112365;102082.89;10.110;-47.36;-73.24;1001.46;1.52;-0.46;-1.82;0
112467;102083.11;2.145;-54.69;-83.01;996.58;1.84;1.02;-1.59;0
112569;102082.45;-6.434;-47.36;-66.41;995.12;0.47;0.33;-0.03;0
112671;102080.55;-18.689;-62.99;-76.66;998.05;0.95;3.53;-0.27;0
112773;102082.13;15.472;-53.22;-76.66;998.05;1.42;-1.58;0.25;0
112875;102083.63;14.706;-49.32;-74.71;996.58;0.08;-0.47;-2.07;0
112977;102081.84;-17.463;-52.73;-63.96;1008.79;2.28;-0.73;-0.73;0
113079;102083.22;13.480;-45.41;-65.92;996.09;-0.25;3.66;-0.50;0
113181;102081.53;-16.544;-52.25;-79.59;994.63;1.24;0.69;-1.13;0
113283;102082.31;7.659;-47.85;-74.71;1015.14;1.75;2.34;-0.70;0
113385;102081.17;-11.183;-65.43;-79.10;1002.44;2.11;-0.92;0.98;0
113487;102083.88;26.501;-68.36;-70.80;1000.00;-1.19;-0.52;1.60;0
113589;102082.11;-17.310;-59.08;-72.75;1005.86;0.73;1.54;1.52;0
113691;102082.53;4.136;-51.76;-72.75;986.82;1.18;0.29;0.96;0
113793;102082.03;-4.902;-52.73;-72.27;988.77;2.21;2.50;-0.35;0
113895;102082.06;0.306;-48.34;-75.68;979.00;0.52;-0.73;-1.37;0
113997;102083.25;11.642;-49.80;-80.57;977.54;1.17;-0.85;-1.79;0
114099;102082.48;-7.506;-57.13;-68.36;1011.23;-0.15;-2.30;-2.16;0
114201;102082.89;3.983;-62.99;-72.27;1007.81;0.29;0.44;-1.68;0
114303;102081.58;-12.868;-58.11;-75.20;1000.98;2.11;-2.35;-1.87;0
114405;102081.69;1.072;-63.96;-83.50;991.70;1.50;1.50;-0.42;0
114507;102082.81;11.029;-54.69;-87.40;1031.25;4.06;0.65;0.21;1
114609;102082.20;-5.974;-68.85;-75.68;1007.32;2.49;1.29;-0.44;0
114711;102082.88;6.587;-53.22;-78.61;985.35;0.63;-2.01;-1.63;0
114813;102082.36;-5.055;-41.50;-65.43;1010.74;0.16;-2.14;-0.32;0
114915;102081.34;-9.957;-53.22;-81.05;1022.46;1.32;0.98;-0.87;0
115017;102082.22;8.578;-52.25;-85.45;1011.23;-0.06;-0.93;-2.08;0
115119;102082.81;5.821;-60.06;-74.71;997.56;1.20;3.17;-2.63;0
115221;102083.38;5.515;-50.29;-83.50;991.70;-0.23;0.63;-0.27;0
115323;102082.91;-4.596;-58.59;-58.11;976.56;1.40;1.59;1.76;0
115425;102083.58;6.587;-50.29;-73.24;993.16;0.77;0.57;-0.02;0
115527;102081.75;-17.923;-52.73;-71.29;987.30;1.73;0.16;-1.01;0
115629;102081.41;-3.370;-39.06;-64.94;990.23;-0.42;3.34;-1.87;0
115731;102082.09;6.740;-47.85;-55.66;994.63;0.50;2.93;-0.90;0
115833;102083.03;9.191;-52.73;-65.43;983.89;2.23;0.47;0.79;0
115935;102082.98;-0.460;-59.08;-74.22;1004.39;-0.10;2.15;1.09;0
116037;102082.77;-2.145;-66.41;-67.38;999.51;1.76;-0.21;0.55;0
116139;102081.95;-7.966;-42.48;-82.03;983.40;0.54;-0.86;0.58;0
116241;102082.44;4.749;-59.08;-60.55;1029.30;1.74;1.22;-1.85;1
116343;102082.53;0.919;-68.36;-80.57;1017.58;-0.16;0.71;-1.22;0
116445;102084.16;15.931;-73.73;-80.08;1020.02;0.31;-2.04;-0.26;0
116547;102081.83;-22.825;-68.85;-73.73;1011.72;0.57;2.09;-0.54;0
116649;102082.92;10.723;-61.04;-96.19;1010.25;-0.14;-0.81;-1.40;0
116751;102082.39;-5.208;-68.36;-81.54;1004.88;-1.03;0.09;-2.19;0
116853;102081.48;-8.885;-55.66;-83.01;995.61;0.16;-0.71;0.10;0
116955;102081.84;3.523;-54.20;-78.12;1010.74;0.38;1.77;-1.27;0
117057;102081.56;-2.757;-53.71;-71.29;995.12;-1.19;0.56;-0.40;0
117159;102083.23;16.391;-55.18;-76.17;1004.88;-0.64;-0.43;-0.92;0
117261;102082.84;-3.830;-76.17;-71.29;997.07;1.18;0.11;-0.62;0
117363;102082.28;-5.515;-54.20;-67.38;988.77;-0.21;-1.86;-1.09;0
117465;102083.17;8.732;-48.83;-75.20;984.86;0.28;0.56;-1.29;0
117567;102082.30;-8.578;-55.18;-79.59;989.26;1.49;1.74;-1.46;0
117669;102082.86;5.515;-51.76;-73.24;988.77;1.08;0.38;-0.97;0
117771;102082.39;-4.596;-51.76;-68.36;986.33;1.81;-1.33;-0.48;0
117873;102083.55;11.336;-57.13;-70.31;988.77;0.38;0.55;-1.90;0
117975;102082.80;-7.353;-57.13;-68.85;988.77;-0.44;0.69;-0.89;0
118077;102082.80;0.000;-61.52;-72.27;1002.44;0.35;2.64;-1.40;0
118179;102083.11;3.064;-65.92;-71.29;1008.30;0.62;1.15;0.06;0
118281;102082.64;-4.596;-66.89;-76.66;1010.25;1.74;-4.25;1.11;0
118383;102081.83;-7.966;-53.71;-78.12;1023.44;-0.92;1.65;-0.75;0
118485;102083.00;11.489;-55.66;-62.99;1000.98;-3.75;-3.27;-1.88;1
118587;102084.08;10.570;-45.90;-86.43;1020.51;1.25;0.59;-2.66;0
118689;102083.31;-7.506;-50.78;-73.24;1031.74;1.57;1.85;-0.76;1
118791;102082.95;-3.523;-59.08;-81.05;1007.81;-4.24;1.59;-1.71;0
118893;102083.61;6.434;-61.04;-67.38;997.07;1.60;-0.47;-1.31;0
118995;102082.83;-7.659;-55.66;-69.82;994.63;-1.63;-1.26;0.93;0
119097;102083.75;9.038;-62.99;-55.66;978.03;6.88;2.46;-0.71;1
119199;102083.50;-2.451;-48.83;-79.10;986.82;-1.47;0.53;-0.77;0
119301;102082.70;-7.812;-51.76;-75.68;993.16;0.77;2.24;-0.73;0
119403;102082.86;1.532;-61.04;-75.20;998.05;-4.29;-3.03;-2.15;1
119505;102082.47;-3.830;-52.25;-72.27;986.33;1.36;2.29;0.54;0
